"","researcher","hourdate_HOBO","hour_ELITECH","intensity","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","temp.Larrea tridentata","temp.square","temp.triangle","temp.open","temp.NA"
"11308","ng","2005-03-23 21:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17.475,NA,NA,16.713,NA
"11309","ng","2005-03-23 21:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17.094,NA,NA,16.237,NA
"11310","ng","2005-03-23 21:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.618,NA,NA,15.76,NA
"11311","ng","2005-03-23 21:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.046,NA,NA,14.709,NA
"11313","ng","2005-03-23 22:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.664,NA,NA,13.558,NA
"11314","ng","2005-03-23 22:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.282,NA,NA,13.461,NA
"11315","ng","2005-03-23 22:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.187,NA,NA,14.038,NA
"11316","ng","2005-03-23 22:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.187,NA,NA,13.654,NA
"11317","ng","2005-03-23 22:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.282,NA,NA,13.846,NA
"11319","ng","2005-03-23 23:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.091,NA,NA,13.846,NA
"11320","ng","2005-03-23 23:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.996,NA,NA,13.942,NA
"11321","ng","2005-03-23 23:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.091,NA,NA,14.23,NA
"11322","ng","2005-03-23 23:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.091,NA,NA,14.038,NA
"11323","ng","2005-03-23 23:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.709,NA,NA,13.846,NA
"11325","ng","2005-04-23 0:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.325,NA,NA,12.98,NA
"11326","ng","2005-04-23 0:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.23,NA,NA,13.173,NA
"11327","ng","2005-04-23 0:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.23,NA,NA,13.076,NA
"11328","ng","2005-04-23 0:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.23,NA,NA,13.365,NA
"11329","ng","2005-04-23 0:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,13.173,NA
"11331","ng","2005-04-23 1:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.846,NA,NA,12.883,NA
"11332","ng","2005-04-23 1:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,12.98,NA
"11333","ng","2005-04-23 1:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,12.98,NA
"11334","ng","2005-04-23 1:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.846,NA,NA,12.98,NA
"11335","ng","2005-04-23 1:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.558,NA,NA,12.787,NA
"11337","ng","2005-04-23 2:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.269,NA,NA,12.497,NA
"11338","ng","2005-04-23 2:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.173,NA,NA,12.304,NA
"11339","ng","2005-04-23 2:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.173,NA,NA,12.497,NA
"11340","ng","2005-04-23 2:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.173,NA,NA,12.207,NA
"11341","ng","2005-04-23 2:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.883,NA,NA,11.916,NA
"11343","ng","2005-04-23 3:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.819,NA,NA,10.063,NA
"11344","ng","2005-04-23 3:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.431,NA,NA,10.357,NA
"11345","ng","2005-04-23 3:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.528,NA,NA,10.651,NA
"11346","ng","2005-04-23 3:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.431,NA,NA,10.259,NA
"11347","ng","2005-04-23 3:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.334,NA,NA,9.866,NA
"11349","ng","2005-04-23 4:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.846,NA,NA,9.768,NA
"11350","ng","2005-04-23 4:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.846,NA,NA,9.373,NA
"11351","ng","2005-04-23 4:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.161,NA,NA,8.879,NA
"11352","ng","2005-04-23 4:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.768,NA,NA,9.275,NA
"11353","ng","2005-04-23 4:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.866,NA,NA,9.176,NA
"11355","ng","2005-04-23 5:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.077,NA,NA,8.481,NA
"11356","ng","2005-04-23 5:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8.978,NA,NA,8.779,NA
"11357","ng","2005-04-23 5:30","",1,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.373,NA,NA,9.077,NA
"11358","ng","2005-04-23 5:40","",13,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.669,NA,NA,8.879,NA
"11359","ng","2005-04-23 5:50","",37,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.077,NA,NA,8.382,NA
"11361","ng","2005-04-23 6:10","",368,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9.669,NA,NA,8.978,NA
"11362","ng","2005-04-23 6:20","",704,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.139,NA,NA,10.259,NA
"11363","ng","2005-04-23 6:30","",352,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.528,NA,NA,10.748,NA
"11364","ng","2005-04-23 6:40","",384,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.334,NA,NA,10.357,NA
"11365","ng","2005-04-23 6:50","",576,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.528,NA,NA,10.651,NA
"11367","ng","2005-04-23 7:10","",4096,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.23,NA,NA,13.076,NA
"11368","ng","2005-04-23 7:20","",5376,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.473,NA,NA,16.046,NA
"11369","ng","2005-04-23 7:30","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.677,NA,NA,17.094,NA
"11370","ng","2005-04-23 7:40","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,24.738,NA,NA,17.189,NA
"11371","ng","2005-04-23 7:50","",6912,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.097,NA,NA,17.665,NA
"11373","ng","2005-04-23 8:10","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.097,NA,NA,18.711,NA
"11374","ng","2005-04-23 8:20","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.488,NA,NA,19.282,NA
"11375","ng","2005-04-23 8:30","",10240,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.06,NA,NA,19.662,NA
"11376","ng","2005-04-23 8:40","",11264,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.652,NA,NA,20.138,NA
"11377","ng","2005-04-23 8:50","",12288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.754,NA,NA,20.519,NA
"11379","ng","2005-04-23 9:10","",14336,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.166,NA,NA,21.76,NA
"11380","ng","2005-04-23 9:20","",15360,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.574,NA,NA,22.621,NA
"11381","ng","2005-04-23 9:30","",15360,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,32.188,NA,NA,23.388,NA
"11382","ng","2005-04-23 9:40","",17408,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,34.163,NA,NA,24.062,NA
"11383","ng","2005-04-23 9:50","",17408,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,33.848,NA,NA,24.641,NA
"11385","ng","2005-04-23 10:10","",19456,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.357,NA,NA,25.125,NA
"11386","ng","2005-04-23 10:20","",12288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.752,NA,NA,25.125,NA
"11387","ng","2005-04-23 10:30","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,34.479,NA,NA,29.652,NA
"11388","ng","2005-04-23 10:40","",5376,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.977,NA,NA,26.195,NA
"11389","ng","2005-04-23 10:50","",6656,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.781,NA,NA,26.683,NA
"11391","ng","2005-04-23 11:10","",1728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.234,NA,NA,20.424,NA
"11392","ng","2005-04-23 11:20","",6912,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.238,NA,NA,23.966,NA
"11393","ng","2005-04-23 11:30","",11264,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.488,NA,NA,27.862,NA
"11394","ng","2005-04-23 11:40","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.152,NA,NA,31.574,NA
"11395","ng","2005-04-23 11:50","",3328,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.908,NA,NA,24.351,NA
"11397","ng","2005-04-23 12:10","",6912,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.329,NA,NA,21.664,NA
"11398","ng","2005-04-23 12:20","",7936,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.869,NA,NA,27.567,NA
"11399","ng","2005-04-23 12:30","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.966,NA,NA,27.173,NA
"11400","ng","2005-04-23 12:40","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.258,NA,NA,33.222,NA
"11401","ng","2005-04-23 12:50","",23552,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.053,NA,NA,33.639,NA
"11403","ng","2005-04-23 13:10","",7424,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.075,NA,NA,29.053,NA
"11404","ng","2005-04-23 13:20","",5888,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.862,NA,NA,33.639,NA
"11405","ng","2005-04-23 13:30","",7680,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,24.641,NA,NA,30.76,NA
"11406","ng","2005-04-23 13:40","",5376,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26,NA,NA,32.188,NA
"11407","ng","2005-04-23 13:50","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.581,NA,NA,27.567,NA
"11409","ng","2005-04-23 14:10","",19456,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.781,NA,NA,37.494,NA
"11410","ng","2005-04-23 14:20","",6656,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.39,NA,NA,35.435,NA
"11411","ng","2005-04-23 14:30","",6656,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,24.545,NA,NA,30.659,NA
"11412","ng","2005-04-23 14:40","",7680,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.488,NA,NA,37.604,NA
"11413","ng","2005-04-23 14:50","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.488,NA,NA,37.494,NA
"11415","ng","2005-04-23 15:10","",2176,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.046,NA,NA,27.764,NA
"11416","ng","2005-04-23 15:20","",2432,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.855,NA,NA,26.097,NA
"11417","ng","2005-04-23 15:30","",2432,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.473,NA,NA,24.158,NA
"11418","ng","2005-04-23 15:40","",2688,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.004,NA,NA,29.452,NA
"11419","ng","2005-04-23 15:50","",1536,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.473,NA,NA,23.869,NA
"11421","ng","2005-04-23 16:10","",2432,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.664,NA,NA,24.158,NA
"11422","ng","2005-04-23 16:20","",1536,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.855,NA,NA,24.545,NA
"11423","ng","2005-04-23 16:30","",1856,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.187,NA,NA,23.196,NA
"11424","ng","2005-04-23 16:40","",3584,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.388,NA,NA,29.752,NA
"11425","ng","2005-04-23 16:50","",1536,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.812,NA,NA,30.558,NA
"11427","ng","2005-04-23 17:10","",800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.234,NA,NA,21.091,NA
"11428","ng","2005-04-23 17:20","",704,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19.948,NA,NA,20.901,NA
"11429","ng","2005-04-23 17:30","",896,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.282,NA,NA,29.752,NA
"11430","ng","2005-04-23 17:40","",800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.996,NA,NA,23.581,NA
"11431","ng","2005-04-23 17:50","",800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.234,NA,NA,21.282,NA
"11433","ng","2005-04-23 18:10","",1728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.046,NA,NA,31.983,NA
"11434","ng","2005-04-23 18:20","",1792,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.333,NA,NA,30.558,NA
"11435","ng","2005-04-23 18:30","",1856,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.429,NA,NA,30.963,NA
"11436","ng","2005-04-23 18:40","",1536,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.429,NA,NA,24.835,NA
"11437","ng","2005-04-23 18:50","",1280,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.525,NA,NA,24.448,NA
"11439","ng","2005-04-23 19:10","",416,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.424,NA,NA,20.329,NA
"11440","ng","2005-04-23 19:20","",448,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19.758,NA,NA,19.567,NA
"11441","ng","2005-04-23 19:30","",111,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19.282,NA,NA,19.092,NA
"11442","ng","2005-04-23 19:40","",29,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,18.806,NA,NA,18.331,NA
"11443","ng","2005-04-23 19:50","",4,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,18.331,NA,NA,17.76,NA
"11445","ng","2005-04-23 20:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17.665,NA,NA,16.999,NA
"11446","ng","2005-04-23 20:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17.57,NA,NA,16.999,NA
"11447","ng","2005-04-23 20:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17.379,NA,NA,16.808,NA
"11448","ng","2005-04-23 20:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.903,NA,NA,16.237,NA
"11449","ng","2005-04-23 20:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.713,NA,NA,16.141,NA
"11451","ng","2005-04-23 21:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.237,NA,NA,15.569,NA
"11452","ng","2005-04-23 21:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.141,NA,NA,15.282,NA
"11453","ng","2005-04-23 21:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,16.046,NA,NA,15.282,NA
"11454","ng","2005-04-23 21:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.855,NA,NA,14.996,NA
"11455","ng","2005-04-23 21:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.664,NA,NA,14.9,NA
"11457","ng","2005-04-23 22:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.569,NA,NA,14.9,NA
"11458","ng","2005-04-23 22:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.378,NA,NA,14.804,NA
"11459","ng","2005-04-23 22:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.187,NA,NA,14.613,NA
"11460","ng","2005-04-23 22:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.996,NA,NA,14.325,NA
"11461","ng","2005-04-23 22:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.804,NA,NA,14.134,NA
"11463","ng","2005-04-23 23:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.325,NA,NA,13.654,NA
"11464","ng","2005-04-23 23:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.23,NA,NA,13.365,NA
"11465","ng","2005-04-23 23:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,13.269,NA
"11466","ng","2005-04-23 23:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,13.173,NA
"11467","ng","2005-04-23 23:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.038,NA,NA,13.269,NA
"11469","ng","2005-05-23 0:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.134,NA,NA,13.269,NA
"11470","ng","2005-05-23 0:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.846,NA,NA,13.269,NA
"11471","ng","2005-05-23 0:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.75,NA,NA,12.98,NA
"11472","ng","2005-05-23 0:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.654,NA,NA,12.883,NA
"11473","ng","2005-05-23 0:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.75,NA,NA,12.98,NA
"11475","ng","2005-05-23 1:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.325,NA,NA,13.558,NA
"11476","ng","2005-05-23 1:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.421,NA,NA,13.654,NA
"11477","ng","2005-05-23 1:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14.325,NA,NA,13.461,NA
"11478","ng","2005-05-23 1:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.942,NA,NA,13.076,NA
"11479","ng","2005-05-23 1:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.75,NA,NA,12.883,NA
"11481","ng","2005-05-23 2:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.558,NA,NA,12.594,NA
"11482","ng","2005-05-23 2:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.461,NA,NA,12.594,NA
"11483","ng","2005-05-23 2:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,13.269,NA,NA,12.304,NA
"11484","ng","2005-05-23 2:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.883,NA,NA,11.916,NA
"11485","ng","2005-05-23 2:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.594,NA,NA,11.722,NA
"11487","ng","2005-05-23 3:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.013,NA,NA,11.041,NA
"11488","ng","2005-05-23 3:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.013,NA,NA,11.041,NA
"11489","ng","2005-05-23 3:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.625,NA,NA,10.651,NA
"11490","ng","2005-05-23 3:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.236,NA,NA,10.357,NA
"11491","ng","2005-05-23 3:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.944,NA,NA,10.748,NA
"11493","ng","2005-05-23 4:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.236,NA,NA,10.553,NA
"11494","ng","2005-05-23 4:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.944,NA,NA,9.669,NA
"11495","ng","2005-05-23 4:30","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.651,NA,NA,10.063,NA
"11496","ng","2005-05-23 4:40","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.651,NA,NA,10.259,NA
"11497","ng","2005-05-23 4:50","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.357,NA,NA,9.768,NA
"11499","ng","2005-05-23 5:10","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10.651,NA,NA,10.063,NA
"11500","ng","2005-05-23 5:20","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.139,NA,NA,10.063,NA
"11501","ng","2005-05-23 5:30","",2,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.334,NA,NA,10.748,NA
"11502","ng","2005-05-23 5:40","",14,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.334,NA,NA,10.161,NA
"11503","ng","2005-05-23 5:50","",47,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.139,NA,NA,10.259,NA
"11505","ng","2005-05-23 6:10","",192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.625,NA,NA,11.139,NA
"11506","ng","2005-05-23 6:20","",288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11.041,NA,NA,10.553,NA
"11507","ng","2005-05-23 6:30","",368,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.304,NA,NA,10.748,NA
"11508","ng","2005-05-23 6:40","",1024,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12.304,NA,NA,10.846,NA
"11509","ng","2005-05-23 6:50","",3072,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15.473,NA,NA,12.69,NA
"11511","ng","2005-05-23 7:10","",4096,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19.758,NA,NA,15.091,NA
"11512","ng","2005-05-23 7:20","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.138,NA,NA,15.76,NA
"11513","ng","2005-05-23 7:30","",5376,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20.901,NA,NA,16.237,NA
"11514","ng","2005-05-23 7:40","",6144,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21.569,NA,NA,16.808,NA
"11515","ng","2005-05-23 7:50","",6912,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22.429,NA,NA,17.379,NA
"11517","ng","2005-05-23 8:10","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,23.869,NA,NA,18.331,NA
"11518","ng","2005-05-23 8:20","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,25.125,NA,NA,19.092,NA
"11519","ng","2005-05-23 8:30","",10240,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,25.61,NA,NA,19.377,NA
"11520","ng","2005-05-23 8:40","",11264,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.39,NA,NA,20.234,NA
"11521","ng","2005-05-23 8:50","",12288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.468,NA,NA,20.805,NA
"11523","ng","2005-05-23 9:10","",14336,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.555,NA,NA,21.378,NA
"11524","ng","2005-05-23 9:20","",15360,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.452,NA,NA,21.951,NA
"11525","ng","2005-05-23 9:30","",15360,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.953,NA,NA,22.429,NA
"11526","ng","2005-05-23 9:40","",17408,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.574,NA,NA,23.1,NA
"11527","ng","2005-05-23 9:50","",17408,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.88,NA,NA,23.773,NA
