"","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Larrea tridentata","intensity.square","intensity.triangle","intensity.open","intensity.NA"
"11440","ng","2005-04-23 19:20","",19.758,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,448,NA,NA,384,NA
"11441","ng","2005-04-23 19:30","",19.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,111,NA,NA,136,NA
"11442","ng","2005-04-23 19:40","",18.806,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29,NA,NA,38,NA
"11443","ng","2005-04-23 19:50","",18.331,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4,NA,NA,5,NA
"11445","ng","2005-04-23 20:10","",17.665,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11446","ng","2005-04-23 20:20","",17.57,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11447","ng","2005-04-23 20:30","",17.379,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11448","ng","2005-04-23 20:40","",16.903,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11449","ng","2005-04-23 20:50","",16.713,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11451","ng","2005-04-23 21:10","",16.237,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11452","ng","2005-04-23 21:20","",16.141,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11453","ng","2005-04-23 21:30","",16.046,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11454","ng","2005-04-23 21:40","",15.855,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11455","ng","2005-04-23 21:50","",15.664,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11457","ng","2005-04-23 22:10","",15.569,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11458","ng","2005-04-23 22:20","",15.378,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11459","ng","2005-04-23 22:30","",15.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11460","ng","2005-04-23 22:40","",14.996,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11461","ng","2005-04-23 22:50","",14.804,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11463","ng","2005-04-23 23:10","",14.325,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11464","ng","2005-04-23 23:20","",14.23,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11465","ng","2005-04-23 23:30","",13.942,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11466","ng","2005-04-23 23:40","",13.942,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11467","ng","2005-04-23 23:50","",14.038,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11469","ng","2005-05-23 0:10","",14.134,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11470","ng","2005-05-23 0:20","",13.846,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11471","ng","2005-05-23 0:30","",13.75,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11472","ng","2005-05-23 0:40","",13.654,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11473","ng","2005-05-23 0:50","",13.75,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11475","ng","2005-05-23 1:10","",14.325,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11476","ng","2005-05-23 1:20","",14.421,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11477","ng","2005-05-23 1:30","",14.325,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11478","ng","2005-05-23 1:40","",13.942,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11479","ng","2005-05-23 1:50","",13.75,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11481","ng","2005-05-23 2:10","",13.558,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11482","ng","2005-05-23 2:20","",13.461,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11483","ng","2005-05-23 2:30","",13.269,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11484","ng","2005-05-23 2:40","",12.883,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11485","ng","2005-05-23 2:50","",12.594,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11487","ng","2005-05-23 3:10","",12.013,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11488","ng","2005-05-23 3:20","",12.013,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11489","ng","2005-05-23 3:30","",11.625,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11490","ng","2005-05-23 3:40","",11.236,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11491","ng","2005-05-23 3:50","",10.944,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11493","ng","2005-05-23 4:10","",11.236,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11494","ng","2005-05-23 4:20","",10.944,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11495","ng","2005-05-23 4:30","",10.651,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11496","ng","2005-05-23 4:40","",10.651,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11497","ng","2005-05-23 4:50","",10.357,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11499","ng","2005-05-23 5:10","",10.651,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11500","ng","2005-05-23 5:20","",11.139,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11501","ng","2005-05-23 5:30","",11.334,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2,NA,NA,1,NA
"11502","ng","2005-05-23 5:40","",11.334,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14,NA,NA,9,NA
"11503","ng","2005-05-23 5:50","",11.139,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47,NA,NA,31,NA
"11505","ng","2005-05-23 6:10","",11.625,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,192,NA,NA,136,NA
"11506","ng","2005-05-23 6:20","",11.041,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,288,NA,NA,256,NA
"11507","ng","2005-05-23 6:30","",12.304,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,368,NA,NA,368,NA
"11508","ng","2005-05-23 6:40","",12.304,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1024,NA,NA,3840,NA
"11509","ng","2005-05-23 6:50","",15.473,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3072,NA,NA,4864,NA
"11511","ng","2005-05-23 7:10","",19.758,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,NA,5376,NA
"11512","ng","2005-05-23 7:20","",20.138,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,NA,5120,NA
"11513","ng","2005-05-23 7:30","",20.901,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5376,NA,NA,5120,NA
"11514","ng","2005-05-23 7:40","",21.569,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6144,NA,NA,4864,NA
"11515","ng","2005-05-23 7:50","",22.429,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6912,NA,NA,4608,NA
"11517","ng","2005-05-23 8:10","",23.869,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8192,NA,NA,3712,NA
"11518","ng","2005-05-23 8:20","",25.125,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,NA,3456,NA
"11519","ng","2005-05-23 8:30","",25.61,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,NA,3328,NA
"11520","ng","2005-05-23 8:40","",26.39,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11264,NA,NA,3328,NA
"11521","ng","2005-05-23 8:50","",27.468,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12288,NA,NA,3456,NA
"11523","ng","2005-05-23 9:10","",28.555,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14336,NA,NA,3584,NA
"11524","ng","2005-05-23 9:20","",29.452,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15360,NA,NA,3712,NA
"11525","ng","2005-05-23 9:30","",29.953,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15360,NA,NA,3840,NA
"11526","ng","2005-05-23 9:40","",31.574,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17408,NA,NA,3968,NA
"11527","ng","2005-05-23 9:50","",31.88,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17408,NA,NA,4096,NA
"11529","ng","2005-05-23 10:10","",32.188,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,18432,NA,NA,4096,NA
"11530","ng","2005-05-23 10:20","",31.574,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19456,NA,NA,4352,NA
"11531","ng","2005-05-23 10:30","",31.37,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,NA,4352,NA
"11532","ng","2005-05-23 10:40","",31.574,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,NA,4608,NA
"11533","ng","2005-05-23 10:50","",33.848,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,NA,4864,NA
"11535","ng","2005-05-23 11:10","",35.756,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,21504,NA,NA,4864,NA
"11536","ng","2005-05-23 11:20","",34.691,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6912,NA,NA,5120,NA
"11537","ng","2005-05-23 11:30","",33.848,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7424,NA,NA,5120,NA
"11538","ng","2005-05-23 11:40","",32.911,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,NA,5376,NA
"11539","ng","2005-05-23 11:50","",34.585,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22528,NA,NA,5376,NA
"11541","ng","2005-05-23 12:10","",34.268,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11264,NA,NA,5888,NA
"11542","ng","2005-05-23 12:20","",29.252,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3328,NA,NA,6144,NA
"11543","ng","2005-05-23 12:30","",28.555,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3456,NA,NA,6144,NA
"11544","ng","2005-05-23 12:40","",27.665,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5120,NA,NA,6912,NA
"11545","ng","2005-05-23 12:50","",30.255,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,NA,6400,NA
"11547","ng","2005-05-23 13:10","",33.222,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9728,NA,NA,6656,NA
"11548","ng","2005-05-23 13:20","",31.983,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9728,NA,NA,6656,NA
"11549","ng","2005-05-23 13:30","",30.558,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,NA,2944,NA
"11550","ng","2005-05-23 13:40","",30.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3584,NA,NA,7424,NA
"11551","ng","2005-05-23 13:50","",31.268,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7424,NA,NA,6400,NA
"11553","ng","2005-05-23 14:10","",30.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,NA,7424,NA
"11554","ng","2005-05-23 14:20","",28.754,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2176,NA,NA,6912,NA
"11555","ng","2005-05-23 14:30","",30.457,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,NA,7680,NA
"11556","ng","2005-05-23 14:40","",30.054,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3968,NA,NA,7680,NA
"11557","ng","2005-05-23 14:50","",28.953,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4864,NA,NA,7424,NA
"11559","ng","2005-05-23 15:10","",30.558,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,NA,1344,NA
"11560","ng","2005-05-23 15:20","",27.961,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1536,NA,NA,1536,NA
"11561","ng","2005-05-23 15:30","",26.585,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1920,NA,NA,2048,NA
"11562","ng","2005-05-23 15:40","",26.097,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1728,NA,NA,1920,NA
"11563","ng","2005-05-23 15:50","",28.853,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3968,NA,NA,1600,NA
"11565","ng","2005-05-23 16:10","",30.154,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3584,NA,NA,1664,NA
"11566","ng","2005-05-23 16:20","",27.468,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3584,NA,NA,5888,NA
"11567","ng","2005-05-23 16:30","",29.652,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3200,NA,NA,6400,NA
"11568","ng","2005-05-23 16:40","",28.06,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1344,NA,NA,2432,NA
"11569","ng","2005-05-23 16:50","",26.097,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,960,NA,NA,1024,NA
"11571","ng","2005-05-23 17:10","",26.977,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3840,NA,NA,1920,NA
"11572","ng","2005-05-23 17:20","",26.585,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,960,NA,NA,5632,NA
"11573","ng","2005-05-23 17:30","",25.708,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,768,NA,NA,2048,NA
"11574","ng","2005-05-23 17:40","",24.062,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,704,NA,NA,960,NA
"11575","ng","2005-05-23 17:50","",23.773,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,768,NA,NA,1024,NA
"11577","ng","2005-05-23 18:10","",24.255,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1024,NA,NA,3712,NA
"11578","ng","2005-05-23 18:20","",24.158,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,960,NA,NA,3072,NA
"11579","ng","2005-05-23 18:30","",24.255,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,864,NA,NA,2304,NA
"11580","ng","2005-05-23 18:40","",23.869,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,768,NA,NA,1152,NA
"11581","ng","2005-05-23 18:50","",23.484,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,672,NA,NA,960,NA
"11583","ng","2005-05-23 19:10","",23.581,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,512,NA,NA,512,NA
"11584","ng","2005-05-23 19:20","",22.046,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,368,NA,NA,320,NA
"11585","ng","2005-05-23 19:30","",20.805,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,91,NA,NA,104,NA
"11586","ng","2005-05-23 19:40","",20.138,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,22,NA,NA,26,NA
"11587","ng","2005-05-23 19:50","",19.853,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4,NA,NA,5,NA
"11589","ng","2005-05-23 20:10","",19.377,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11590","ng","2005-05-23 20:20","",19.377,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11591","ng","2005-05-23 20:30","",19.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11592","ng","2005-05-23 20:40","",18.996,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11593","ng","2005-05-23 20:50","",18.806,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11595","ng","2005-05-23 21:10","",18.426,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11596","ng","2005-05-23 21:20","",18.14,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11597","ng","2005-05-23 21:30","",17.855,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11598","ng","2005-05-23 21:40","",17.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11599","ng","2005-05-23 21:50","",17.379,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11601","ng","2005-05-23 22:10","",16.999,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11602","ng","2005-05-23 22:20","",16.903,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11603","ng","2005-05-23 22:30","",16.713,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11604","ng","2005-05-23 22:40","",16.523,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11605","ng","2005-05-23 22:50","",16.046,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11607","ng","2005-05-23 23:10","",15.664,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11608","ng","2005-05-23 23:20","",15.569,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11609","ng","2005-05-23 23:30","",15.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11610","ng","2005-05-23 23:40","",15.569,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11611","ng","2005-05-23 23:50","",15.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11613","ng","2005-06-23 0:10","",15.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11614","ng","2005-06-23 0:20","",15.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11615","ng","2005-06-23 0:30","",15.091,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11616","ng","2005-06-23 0:40","",14.996,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11617","ng","2005-06-23 0:50","",14.9,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11619","ng","2005-06-23 1:10","",14.421,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11620","ng","2005-06-23 1:20","",14.23,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11621","ng","2005-06-23 1:30","",14.325,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11622","ng","2005-06-23 1:40","",14.709,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11623","ng","2005-06-23 1:50","",13.942,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11625","ng","2005-06-23 2:10","",13.846,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11626","ng","2005-06-23 2:20","",14.134,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11627","ng","2005-06-23 2:30","",13.846,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11628","ng","2005-06-23 2:40","",13.75,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11629","ng","2005-06-23 2:50","",13.75,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11631","ng","2005-06-23 3:10","",13.365,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11632","ng","2005-06-23 3:20","",12.98,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11633","ng","2005-06-23 3:30","",13.173,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11634","ng","2005-06-23 3:40","",13.269,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11635","ng","2005-06-23 3:50","",13.558,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11637","ng","2005-06-23 4:10","",13.365,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11638","ng","2005-06-23 4:20","",13.269,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11639","ng","2005-06-23 4:30","",13.269,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11640","ng","2005-06-23 4:40","",13.076,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11641","ng","2005-06-23 4:50","",12.883,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11643","ng","2005-06-23 5:10","",12.98,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11644","ng","2005-06-23 5:20","",12.98,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,NA,0,NA
"11645","ng","2005-06-23 5:30","",12.98,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3,NA,NA,2,NA
"11646","ng","2005-06-23 5:40","",13.076,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26,NA,NA,17,NA
"11647","ng","2005-06-23 5:50","",13.269,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,74,NA,NA,50,NA
"11649","ng","2005-06-23 6:10","",13.365,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,352,NA,NA,248,NA
"11650","ng","2005-06-23 6:20","",13.558,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,496,NA,NA,352,NA
"11651","ng","2005-06-23 6:30","",13.846,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,672,NA,NA,480,NA
"11652","ng","2005-06-23 6:40","",14.421,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,800,NA,NA,1216,NA
"11653","ng","2005-06-23 6:50","",14.517,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,864,NA,NA,800,NA
"11655","ng","2005-06-23 7:10","",19.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,NA,4608,NA
"11656","ng","2005-06-23 7:20","",18.521,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2688,NA,NA,2688,NA
"11657","ng","2005-06-23 7:30","",18.521,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,NA,3200,NA
"11658","ng","2005-06-23 7:40","",18.045,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3328,NA,NA,2304,NA
"11659","ng","2005-06-23 7:50","",19.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4864,NA,NA,2944,NA
"11661","ng","2005-06-23 8:10","",21.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6144,NA,NA,3072,NA
"11662","ng","2005-06-23 8:20","",21.282,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6144,NA,NA,2688,NA
"11663","ng","2005-06-23 8:30","",22.142,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8704,NA,NA,3072,NA
"11664","ng","2005-06-23 8:40","",23.196,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,NA,2688,NA
