"researcher","hourdate_HOBO","hour_ELITECH","intensity","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","temp.Ephedra californica","temp.triangle","temp.square","temp.open"
"ng","04/24/23 07:40:00  PM","",32,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,17.665,NA
"ng","04/24/23 07:50:00  PM","",5,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.999,NA
"ng","04/24/23 08:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.523,NA
"ng","04/24/23 08:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.427,NA
"ng","04/24/23 08:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.427,NA
"ng","04/24/23 08:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,15.378,NA
"ng","04/24/23 09:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.401,NA
"ng","04/24/23 09:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,10.944,NA
"ng","04/24/23 09:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11.236,NA
"ng","04/24/23 09:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,10.846,NA
"ng","04/24/23 10:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.472,NA
"ng","04/24/23 10:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.176,NA
"ng","04/24/23 10:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.275,NA
"ng","04/24/23 10:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.879,NA
"ng","04/24/23 11:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.879,NA
"ng","04/24/23 11:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.978,NA
"ng","04/24/23 11:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.779,NA
"ng","04/24/23 11:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.779,NA
"ng","04/25/23 12:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.978,NA
"ng","04/25/23 12:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.581,NA
"ng","04/25/23 12:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.983,NA
"ng","04/25/23 12:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.682,NA
"ng","04/25/23 01:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.481,NA
"ng","04/25/23 01:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.381,NA
"ng","04/25/23 01:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.079,NA
"ng","04/25/23 01:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.179,NA
"ng","04/25/23 02:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.978,NA
"ng","04/25/23 02:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.674,NA
"ng","04/25/23 02:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.757,NA
"ng","04/25/23 02:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.552,NA
"ng","04/25/23 03:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.727,NA
"ng","04/25/23 03:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.552,NA
"ng","04/25/23 03:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.347,NA
"ng","04/25/23 03:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.141,NA
"ng","04/25/23 04:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.037,NA
"ng","04/25/23 04:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.934,NA
"ng","04/25/23 04:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.727,NA
"ng","04/25/23 04:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.623,NA
"ng","04/25/23 05:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.207,NA
"ng","04/25/23 05:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","04/25/23 05:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.415,NA
"ng","04/25/23 05:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","04/25/23 06:10:00  AM","",27,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","04/25/23 06:20:00  AM","",83,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.727,NA
"ng","04/25/23 06:40:00  AM","",272,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.37,NA
"ng","04/25/23 06:50:00  AM","",416,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.481,NA
"ng","04/25/23 07:10:00  AM","",672,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.669,NA
"ng","04/25/23 07:20:00  AM","",960,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11.625,NA
"ng","04/25/23 07:40:00  AM","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,23.869,NA
"ng","04/25/23 07:50:00  AM","",4352,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.457,NA
"ng","04/25/23 08:10:00  AM","",5120,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,34.903,NA
"ng","04/25/23 08:20:00  AM","",5376,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,35.542,NA
"ng","04/25/23 08:40:00  AM","",5888,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,36.837,NA
"ng","04/25/23 08:50:00  AM","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,37.714,NA
"ng","04/25/23 09:10:00  AM","",6400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.276,NA
"ng","04/25/23 09:20:00  AM","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.957,NA
"ng","04/25/23 09:40:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40.53,NA
"ng","04/25/23 09:50:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40.761,NA
"ng","04/25/23 10:10:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,41.108,NA
"ng","04/25/23 10:20:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,42.878,NA
"ng","04/25/23 10:40:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,42.998,NA
"ng","04/25/23 10:50:00  AM","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,42.282,NA
"ng","04/25/23 11:10:00  AM","",5888,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,41.575,NA
"ng","04/25/23 11:20:00  AM","",4608,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,35.971,NA
"ng","04/25/23 11:40:00  AM","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.862,NA
"ng","04/25/23 11:50:00  AM","",3200,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.457,NA
"ng","04/25/23 12:10:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.76,NA
"ng","04/25/23 12:20:00  PM","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.457,NA
"ng","04/25/23 12:40:00  PM","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.255,NA
"ng","04/25/23 12:50:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.054,NA
"ng","04/25/23 01:10:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.659,NA
"ng","04/25/23 01:20:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.862,NA
"ng","04/25/23 01:40:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.064,NA
"ng","04/25/23 01:50:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.064,NA
"ng","04/25/23 02:10:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.154,NA
"ng","04/25/23 02:20:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.356,NA
"ng","04/25/23 02:40:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.752,NA
"ng","04/25/23 02:50:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.252,NA
"ng","04/25/23 03:10:00  PM","",2944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.154,NA
"ng","04/25/23 03:20:00  PM","",3200,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.457,NA
"ng","04/25/23 03:40:00  PM","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.862,NA
"ng","04/25/23 03:50:00  PM","",3456,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.054,NA
"ng","04/25/23 04:10:00  PM","",4352,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.676,NA
"ng","04/25/23 04:20:00  PM","",4352,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.291,NA
"ng","04/25/23 04:40:00  PM","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.064,NA
"ng","04/25/23 04:50:00  PM","",3712,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.853,NA
"ng","04/25/23 05:10:00  PM","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,30.356,NA
"ng","04/25/23 05:20:00  PM","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.752,NA
"ng","04/25/23 05:40:00  PM","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.252,NA
"ng","04/25/23 05:50:00  PM","",3328,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,28.456,NA
"ng","04/25/23 06:10:00  PM","",2944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.37,NA
"ng","04/25/23 06:20:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.781,NA
"ng","04/25/23 06:40:00  PM","",2176,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26,NA
"ng","04/25/23 06:50:00  PM","",1920,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,25.319,NA
"ng","04/25/23 07:10:00  PM","",864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,22.812,NA
"ng","04/25/23 07:20:00  PM","",400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20.043,NA
"ng","04/25/23 07:40:00  PM","",67,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,14.996,NA
"ng","04/25/23 07:50:00  PM","",14,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.75,NA
"ng","04/25/23 08:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.461,NA
"ng","04/25/23 08:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.654,NA
"ng","04/25/23 08:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.98,NA
"ng","04/25/23 08:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.883,NA
"ng","04/25/23 09:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.207,NA
"ng","04/25/23 09:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11.722,NA
"ng","04/25/23 09:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.472,NA
"ng","04/25/23 09:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.275,NA
"ng","04/25/23 10:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.373,NA
"ng","04/25/23 10:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.481,NA
"ng","04/25/23 10:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.381,NA
"ng","04/25/23 10:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.768,NA
"ng","04/25/23 11:10:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.582,NA
"ng","04/25/23 11:20:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.582,NA
"ng","04/25/23 11:40:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.082,NA
"ng","04/25/23 11:50:00  PM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.877,NA
"ng","04/26/23 12:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.882,NA
"ng","04/26/23 12:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.978,NA
"ng","04/26/23 12:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.978,NA
"ng","04/26/23 12:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.37,NA
"ng","04/26/23 01:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.079,NA
"ng","04/26/23 01:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.381,NA
"ng","04/26/23 01:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.481,NA
"ng","04/26/23 01:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.682,NA
"ng","04/26/23 02:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.882,NA
"ng","04/26/23 02:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.082,NA
"ng","04/26/23 02:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.082,NA
"ng","04/26/23 02:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.68,NA
"ng","04/26/23 03:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.86,NA
"ng","04/26/23 03:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.471,NA
"ng","04/26/23 03:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.86,NA
"ng","04/26/23 03:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.674,NA
"ng","04/26/23 04:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.064,NA
"ng","04/26/23 04:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.268,NA
"ng","04/26/23 04:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.962,NA
"ng","04/26/23 04:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.962,NA
"ng","04/26/23 05:10:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.37,NA
"ng","04/26/23 05:20:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.573,NA
"ng","04/26/23 05:40:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.268,NA
"ng","04/26/23 05:50:00  AM","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.573,NA
"ng","04/26/23 06:10:00  AM","",33,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.978,NA
"ng","04/26/23 06:20:00  AM","",100,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.582,NA
"ng","04/26/23 06:40:00  AM","",288,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.182,NA
"ng","04/26/23 06:50:00  AM","",400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.176,NA
"ng","04/26/23 07:10:00  AM","",608,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11.722,NA
"ng","04/26/23 07:20:00  AM","",960,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.942,NA
"ng","04/26/23 07:40:00  AM","",3840,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","04/26/23 07:50:00  AM","",4608,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.118,NA
"ng","04/26/23 08:10:00  AM","",5376,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.268,NA
"ng","04/26/23 08:20:00  AM","",5376,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40.185,NA
"ng","04/26/23 08:40:00  AM","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,43.118,NA
"ng","04/26/23 08:50:00  AM","",6400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,43.238,NA
"ng","04/26/23 09:10:00  AM","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,43.844,NA
"ng","04/26/23 09:20:00  AM","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,45.577,NA
"ng","04/26/23 09:40:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47.499,NA
"ng","04/26/23 09:50:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47.109,NA
"ng","04/26/23 10:10:00  AM","",7168,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,46.979,NA
"ng","04/26/23 10:20:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47.238,NA
"ng","04/26/23 10:40:00  AM","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47.368,NA
"ng","04/26/23 10:50:00  AM","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,47.238,NA
"ng","04/26/23 11:10:00  AM","",5632,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,42.998,NA
"ng","04/26/23 11:20:00  AM","",4608,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.49,NA
"ng","04/26/23 11:40:00  AM","",3456,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.848,NA
"ng","04/26/23 11:50:00  AM","",3072,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.743,NA
"ng","04/26/23 12:10:00  PM","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,34.058,NA
"ng","04/26/23 12:20:00  PM","",3072,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.639,NA
"ng","04/26/23 12:40:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.911,NA
"ng","04/26/23 12:50:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.535,NA
"ng","04/26/23 01:10:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.118,NA
"ng","04/26/23 01:20:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.014,NA
"ng","04/26/23 01:40:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.014,NA
"ng","04/26/23 01:50:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.43,NA
"ng","04/26/23 02:10:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.326,NA
"ng","04/26/23 02:20:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.6,NA
"ng","04/26/23 02:40:00  PM","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.704,NA
"ng","04/26/23 02:50:00  PM","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.807,NA
"ng","04/26/23 03:10:00  PM","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.911,NA
"ng","04/26/23 03:20:00  PM","",3072,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.6,NA
"ng","04/26/23 03:40:00  PM","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.118,NA
"ng","04/26/23 03:50:00  PM","",3840,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.326,NA
"ng","04/26/23 04:10:00  PM","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.43,NA
"ng","04/26/23 04:20:00  PM","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,34.479,NA
"ng","04/26/23 04:40:00  PM","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.743,NA
