pendant.OMEGA,shelter.open,rep,fabric,date,temp.omega,humidity,percent.germination.phaclia ,percent.germination.buckhorn,percent.germination.tidytips,day,trial 
15402,shelter,1,nursery,2021-06-11,22.1534,42.7008,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1534,44.242,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1695,45.4017,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1695,46.4607,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1534,47.2663,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1534,48.1361,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1534,48.9265,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,22.1427,49.0883,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.817,51.3466,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.7742,51.368,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.7315,51.5389,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.7849,51.7861,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.7849,52.018,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.8009,53.3364,0,0,,12,3
15402,shelter,1,nursery,2021-06-11,21.817,53.1167,0,0,,12,3
15402,shelter,1,nursery,2021-06-12,21.7849,52.961,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8437,52.842,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7849,52.7626,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8009,52.4941,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7315,52.7962,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7582,52.6009,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7849,52.7871,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,53.0434,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,52.9244,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8757,52.4514,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,52.5093,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8276,52.1279,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,52.253,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8009,51.7739,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.817,51.3466,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7582,50.7485,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,50.1686,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8009,49.1951,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8009,47.6967,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,48.1697,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.8009,47.8065,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.7742,46.9642,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.817,45.89,0,0,,13,3
15402,shelter,1,nursery,2021-06-12,21.817,45.6245,0,0,,13,3
15402,shelter,1,nursery,2021-06-13,21.8276,45.2979,0,0,,13,3
15402,shelter,1,nursery,2021-06-13,21.8437,45.185,0,0,,13,3
15402,shelter,1,nursery,2021-06-13,21.8597,45.1423,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8009,45.069,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,45.8015,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,46.3325,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8276,47.892,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8757,48.6122,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.817,50.3243,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8864,51.4107,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,51.8074,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8597,51.5236,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.7849,52.8969,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8597,54.7066,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8009,54.7707,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,55.2987,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.7849,56.4065,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8864,56.2081,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.9024,56.3577,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.817,56.0067,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8009,55.3689,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8597,54.5724,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,53.8766,0,0,,14,3
15402,shelter,1,nursery,2021-06-13,21.8437,53.2845,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8864,53.0098,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8757,52.3018,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8757,52.5521,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.9184,52.2103,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8757,51.9051,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.9184,51.6762,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8757,51.6945,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8864,51.5724,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8597,51.4626,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.9451,52.0638,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.9451,52.8847,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8864,53.0831,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.9024,53.724,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.8757,53.7423,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.4378,54.8531,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.363,54.8745,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.0372,55.6741,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,20.8824,55.6283,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,20.7008,55.4116,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,20.5032,55.375,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,20.626,55.4238,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.6621,53.4981,0,0,,15,3
15402,shelter,1,nursery,2021-06-14,21.7849,52.9732,0,0,,16,3
15402,shelter,1,nursery,2021-06-14,21.8437,52.7138,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8437,52.8878,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.7849,52.9397,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8437,53.2601,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8597,53.2082,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8597,53.2174,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8437,52.5063,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8009,52.0821,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8437,52.0607,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8757,51.667,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8757,50.602,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8276,49.5644,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.9024,48.5389,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.7742,46.424,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8276,44.9805,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8597,44.4404,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.8009,43.6225,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,20.8824,44.2756,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,20.5726,43.5248,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,20.3323,42.2278,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,20.1347,40.8118,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,19.8783,40.0061,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,19.8676,39.4202,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.1814,37.8943,0,0,,16,3
15402,shelter,1,nursery,2021-06-15,21.363,39.0082,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.4752,39.9969,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.5927,40.1892,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.6194,39.7833,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.6728,38.8525,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.6728,38.5504,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7048,38.471,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.6728,38.3001,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7048,38.5077,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.8009,38.7121,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7742,38.2025,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7582,38.0743,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.8276,37.229,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7475,37.4731,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.8009,36.4446,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.7849,35.1476,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.379,34.8516,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,20.6741,33.8354,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,20.4711,33.164,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,20.1774,32.8527,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,20.0118,33.8842,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,19.7982,35.0744,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,20.0385,35.1507,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.1814,34.2687,0,0,,17,3
15402,shelter,1,nursery,2021-06-16,21.3363,34.1619,0,0,,17,3
15402,shelter,1,nursery,2021-06-17,21.4378,34.461,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.5499,35.4314,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.5927,36.2188,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.63,36.6217,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.6194,36.4569,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.6461,36.2676,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.6461,36.3775,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.6621,36.4721,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.7048,36.5332,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.8276,36.6674,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,21.6621,36.7315,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,20.9571,36.3867,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,20.7595,36.2341,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,20.4871,36.4141,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,20.3056,36.3928,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,20.1934,36.4202,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.9691,36.6369,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.8516,38.526,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.7395,39.5453,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.6273,41.12,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.5258,43.714,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.4564,46.1311,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.3336,47.6326,0,0,,18,3
15402,shelter,1,nursery,2021-06-17,19.2748,48.4382,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,19.1733,48.0385,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,19.7982,47.6081,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.8717,46.6194,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.08,46.3111,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.2242,47.0314,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.363,47.3121,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.4485,48.127,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.5606,49.3996,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.6461,50.544,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.6888,51.9722,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.6888,53.254,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.7475,54.2367,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.7048,54.9966,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.7582,55.4971,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,21.7582,56.1196,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.9838,57.1908,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.8022,57.9324,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.626,58.2528,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.5138,59.1501,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.4177,59.4034,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.2628,59.498,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.0919,60.2121,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,20.0225,60.9567,0,0,,19,3
15402,shelter,1,nursery,2021-06-18,19.921,61.0117,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.8516,61.3779,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.7662,61.7594,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.6807,62.0432,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.6006,62.1561,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.8129,59.6262,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,21.3096,57.6089,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,21.4752,56.8063,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,21.5766,56.0861,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,21.5927,55.9335,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.9251,57.0382,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.8022,56.5438,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.642,55.3384,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.5138,54.8562,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.359,55.0362,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.3056,55.3017,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.2361,55.2499,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.0652,55.7656,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,20.0118,56.4309,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.8516,56.2051,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.7982,56.73,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.67,56.5713,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.5579,57.0535,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.5258,57.4411,0,0,,20,3
15402,shelter,1,nursery,2021-06-19,19.3603,57.4472,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.3442,57.4533,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.9251,54.1695,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.1387,53.3364,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.2936,52.6925,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.4057,52.3262,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.5179,52.1218,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.5766,52.015,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.63,51.9265,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.6728,51.9265,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,21.6888,51.5419,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.9411,52.9061,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.8289,54.1329,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.6847,55.314,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.5566,55.79,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.4444,56.4157,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.3483,57.1847,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.3323,60.2274,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.2361,60.0412,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,20.108,60.6394,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.9958,60.8988,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.9104,62.0706,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.8249,61.0727,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.7127,61.1063,0,0,,21,3
15402,shelter,1,nursery,2021-06-20,19.6273,60.9751,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.4884,61.265,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.4564,61.5702,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.387,61.6587,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.4137,63.2975,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.0105,60.1114,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.3256,59.147,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.4485,58.4817,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.5179,58.3108,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.5339,58.3993,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.6033,58.323,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.2348,59.0738,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.8396,60.9445,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.9144,62.8397,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.7435,61.8875,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.6847,61.7746,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.626,62.6505,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.5299,63.3158,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.4017,61.5122,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,20.1774,60.0626,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.9104,58.7228,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,19.654,57.9416,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.1067,55.5428,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.363,53.6172,0,0,,22,3
15402,shelter,1,nursery,2021-06-21,21.4378,52.134,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.4912,51.2764,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.5606,50.4158,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.6194,50.1595,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.6888,49.5155,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.6888,49.192,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7315,48.6305,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7315,48.4199,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7315,48.13,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7155,47.3854,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7582,46.5126,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.8009,45.0568,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7849,43.9704,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7048,43.6255,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7475,42.4842,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7155,41.3581,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7582,40.1648,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.8009,39.5758,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,20.9144,40.4974,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.6194,39.7925,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.7475,39.2309,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,20.642,40.2625,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.096,38.999,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.5766,38.2635,0,0,,23,3
15402,shelter,1,nursery,2021-06-22,21.6621,38.7823,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7155,39.1577,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7475,39.234,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7582,39.4659,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.8009,39.5911,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7582,39.7559,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7475,39.9481,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7475,40.1526,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7742,40.6348,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.8009,41.8647,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.817,43.4211,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.817,44.4709,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7315,44.3763,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.0266,44.3183,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,20.6847,46.1707,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.6621,44.6235,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7048,43.5737,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7582,42.884,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7849,42.7802,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7582,45.3346,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.817,45.4078,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.817,45.0416,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.7582,46.3111,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.817,47.2724,0,0,,24,3
15402,shelter,1,nursery,2021-06-23,21.8009,47.5593,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8597,46.8238,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8009,48.0262,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8597,49.0333,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8597,49.3568,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8597,49.1798,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8437,48.896,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8757,49.2164,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8276,49.8695,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.817,50.3395,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8864,50.0984,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8276,50.4524,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8757,50.2022,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8597,50.6355,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8276,50.9957,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,22.0573,51.4504,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.7849,50.779,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.6728,50.9621,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.4645,52.1004,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.817,52.1431,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8757,52.7962,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8276,53.7575,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8757,54.2885,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8276,54.6273,0,0,,25,3
15402,shelter,1,nursery,2021-06-24,21.8437,54.8348,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.817,54.551,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8597,53.4188,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8276,52.5643,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8437,52.2713,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8864,53.2082,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8276,54.0597,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8276,54.963,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8437,55.4513,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.9291,56.6476,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8757,57.5998,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.817,58.7655,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8276,58.4909,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.9184,58.3993,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.817,58.8418,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8757,59.0768,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8009,60.4166,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.817,62.0645,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8597,62.3453,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8864,62.6749,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8864,62.3636,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8597,62.4125,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8864,62.6749,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8864,62.8183,0,0,,26,3
15402,shelter,1,nursery,2021-06-25,21.8757,62.858,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.8437,62.9801,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.7742,63.3158,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.8276,63.154,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.9184,62.977,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.8437,63.1022,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.8597,63.4257,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.9184,63.27,0,0,,27,3
15402,shelter,1,nursery,2021-06-26,21.9024,63.27,0,0,,27,3
